id_kursus,judul,link,link_gambar,penyelenggara,kategori,instruktor,level,rating,biaya,deskripsi,judul similiar
177,Design Terminology,https://myskill.id/course/design-terminology,https://image.myskill.id/elearning-poster/mdrdcGyOpqMz70lbb1t2/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.67,Berbayar,"Setelah menyelesaikan materi ini, kita akan menguasai berbagai term yang berkaitan dengan desain grafis. Kita akan memahami istilah-istilah yang digunakan dalam aspek warna, teknis desain, typography, dan desain logo. Selain itu, kita juga akan belajar mengenai format-format foto yang sering digunakan dalam desain grafis.","['Design Styles', 'Brand Guideline Design', 'Design Principles', 'Design Element', 'Fundamentals of Graphic Design']
"
178,"Line, Shape, and Form",https://myskill.id/course/line-shape-and-form,https://image.myskill.id/elearning-poster/oopbJ3aBiDRd4f7Vmqwr/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.66,Berbayar,"Pada materi ini, kita akan mempelajari tiga elemen seni, yaitu garis, bentuk, dan wujud. Akan terdapat masing-masing penjelasan hingga contoh penggunaan dari ketiga elemen tersebut.","['The Language of Design: Form and Meaning', 'Regular Advance Expression', 'Design Terminology', 'Comunicación yRedacción Digital', 'Graphic Design: Unity and Rhythm Master Class']
"
179,Colours,https://myskill.id/course/colours,https://image.myskill.id/elearning-poster/NMCNryYR9WLuri0S8a0n/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.64,Berbayar,"Materi ini berfokus mengenai warna, mulai dari perkenalan warna, jenis kombinasi warna, pengaruh pemilihan warna dari sisi psikologis, hingga langkah-langkah untuk menentukan warna yang tepat dalam mendesain.","['Typography', 'Graphic Design', 'Descriptive Analysis', 'Design Styles', 'Adobe Photoshop: Coloring']
"
180,Typography,https://myskill.id/course/typography,https://image.myskill.id/elearning-poster/NBCziY2T1yGbvrsNzteU/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.7,Berbayar,"Seperti yang sudah kita pahami di materi sebelumnya, typography adalah tata huruf yang dapat memengaruhi persepsi pembaca. Di materi ini, kita akan kembali belajar mengenai dasar-dasar typography serta istilah-istilah yang lebih kompleks dan komprehensif. Setelah menyelesaikan materi ini, kita juga akan mendapatkan tips untuk menerapkan typography yang efektif dan efisien.","['Introduction to Typography', 'Graphic Design', 'Logo Design', 'Graphic Design Resources', 'Introduction to Graphic Design']
"
181,Hierarchy and Composition,https://myskill.id/course/hierarchy-and-composition,https://image.myskill.id/elearning-poster/SHLisnE6QPUrpUUIP2XG/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.65,Berbayar,"Dalam membuat desain, terdapat prinsip tata letak yang bertujuan untuk menampilkan hal yang lebih penting untuk menarik perhatian audiens. Pada materi ini, akan terdapat penjelasan mengenai prinsip-prinsip dalam menyusun hierarki dan komposisi visual.","['Graphic Design: Unity and Rhythm Master Class', 'Graphic Elements of Design: Color Theory and Image Formats', 'Academic and BusinessWriting', 'Introduction and Installation', 'Cohort and Retention Analysis']
"
182,Logo Design,https://myskill.id/course/logo-design,https://image.myskill.id/elearning-poster/cVzjZfWwubL4jaVy7pMW/thumbnail.png,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.68,Berbayar,"Materi ini akan berfokus pada pengenalan, penjelasan manfaat, prinsip, hingga elemen logo bagi suatu brand. Selain itu, kita juga akan mempelajari mengenai proses pembuatan desain logo.","['Graphic Design', 'Introduction to Graphic Design', 'Introduction To Graphic Design', 'Fundamentals of Graphic Design', 'Graphic Design Resources']
"
183,Brand Identity Design,https://myskill.id/course/brand-identity-design,https://image.myskill.id/elearning-poster/mGtOvIxdz2f3rXKnftuj/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.71,Berbayar,"Materi ini akan memberikan pengertian dasar mengenai brand identity, manfaat dari brand identity, hingga komponen-komponen yang terdapat di dalamnya.","['Designing Brand Identity', 'Brand Guideline Design', 'Branding Introduction', 'Brand & Creative Strategy', 'Logo Design']
"
184,Designing Brand Identity,https://myskill.id/course/designing-brand-identity,https://image.myskill.id/elearning-poster/dGOkJh97xRioZIlryCBb/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.73,Berbayar,"Pada materi kali ini, Anda akan belajar cara mendesain identitas sebuah brand yang akan menjadi ciri khas dari brand tersebut. Anda akan mempelajari komponen pembangunan identitas brand mulai dari membuat logo, moodboard, memilih palet warna, mengenali jenis-jenis font, hingga supergraphics.","['Brand Identity Design', 'Brand Guideline Design', 'Brand & Creative Strategy', 'Branding Introduction', 'Design Styles']
"
185,Brand Guideline Design,https://myskill.id/course/brand-guideline-design,https://image.myskill.id/elearning-poster/n4UH4BMwakM6DpaDYc3G/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.62,Berbayar,"Materi ini akan mengajak Anda belajar mengenain komponen dalam Brand Guideline. Di awal materi, tentunya Anda akan belajar mengenai definisi Brand Guideline, dilanjut dengan komponen beserta contoh-contoh Brand Guideline.","['Brand Identity Design', 'Designing Brand Identity', 'Brand Positioning Introduction', 'Brand & Creative Strategy', 'Design Terminology']
"
186,Design Styles,https://myskill.id/course/design-styles,https://image.myskill.id/elearning-poster/JdImOFSwdhayM9wPHSL4/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.65,Berbayar,"Pada materi ini, Anda akan belajar mengenai design style, macam-macam design style, hingga langkah-langkah yang dapat dilakukan untuk menentukan design style yang akan digunakan.","['Design Terminology', 'Design Element', 'Design Principles', 'Graphic Design', 'Brand Guideline Design']
"
187,Creative Brief,https://myskill.id/course/creative-brief,https://image.myskill.id/elearning-poster/PsYkextZ1oFTs3IN57kg/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.66,Berbayar,"Materi ini akan membahas mengenai creative brief seperti pentingnya creative brief, bagaimana membuat creative brief, serta membaca creative brief.","['Creative Brief and Briefing Process', 'Creativity and Creative Block', 'Design Terminology', 'Business WritingTechniques', 'Marketing Introduction']
"
188,Graphic Design Resources,https://myskill.id/course/graphic-design-resources,https://image.myskill.id/elearning-poster/gnZiB5nGsJRDyBGRFpzD/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.63,Berbayar,"Pada materi Graphic Designer Resources kita akan mempelajari Stock Images,Fonts,Design Assets dan References. Dengan mempelajari materi ini di harapkan para peserta mengetahui situs apa saja yang bisa di jadikan referensi mengenai berbagai gambar, tulisan bahkan desain itu sendiri.","['Graphic Design', 'Fundamentals of Graphic Design', 'Graphic Design Career Opportunity', 'Introduction To Graphic Design', 'Introduction to Graphic Design']
"
189,"Intellectual Property, Copyright, License",https://myskill.id/course/design-intellectual-property-rights,https://image.myskill.id/elearning-poster/Ma3rqAzrJDqt8wxcCHq2/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.65,Berbayar,Pada materi Kekayaan Intelektual kita akan mempelajari mengenai Derivative Works dan Creative Common Licensi. Dengan mempelajari materi ini di harapkan para peserta mengetahui pentingnya memiliki kekayaan intelektual agar karya yang sudah kita buat tidak sembarangan di akui oleh orang lain atau di gunakan orang lain untuk kepentingan pribadi.,"['Paid Content Marketing', 'Designing Brand Identity', 'Branding Introduction', 'El arte de vender:introducción a las ventas', 'Logo Design']
"
190,Creativity and Creative Block,https://myskill.id/course/creativity-creative-block,https://image.myskill.id/elearning-poster/XUbWNGNvGyShkDlJ6k7M/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.64,Berbayar,Pada materi Mengasah Kreativitas kita akan mempelajari mengenai bagaimana melatih diri untuk terus berfikir kreativitas. Dengan mempelajari materi ini di harapkan para peserta dapat melatih diri sendiri untuk terus berkreativitas dengan melakukan kebiasaan yang di jelaskan pada materi ini.,"['Creative Brief', 'How to Ideate: Creative Strategy/Brief', 'Brand & Creative Strategy', 'Creative Brief and Briefing Process', 'Ideas from the History of Graphic Design']
"
191,Graphic Design Career Opportunity,https://myskill.id/course/graphic-design-career-opportunity,https://image.myskill.id/elearning-poster/a0XA3BcDj86lroxBOXOe/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit,,4.66,Berbayar,"Pada materi ini kita akan mendapat poin belajar mengenai Design Agency,Startup,Inhouse & Freelancer. Dengan mempelajari materi ini peserta diharapkan mengetahui peluang karir desain grafis.","['Graphic Design', 'Professional Advertising & Graphic Design [Mascot/Logo]', 'Graphic Design Resources', 'Graphic Design Theory for beginners', 'Canva Pro Graphic Design Course for Business Professionals']
"
192,Adobe Photoshop Introduction,https://myskill.id/course/adobe-photoshop-introduction,https://image.myskill.id/elearning-poster/bnEgcxS1Ufs0iE3E7j5G/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.49,Berbayar,"Pada materi ini kita akan Mengenal Adobe Photoshop yang membahas mengenai Photoshop Setup, Bagaimana membuat dokumen baru,Workspace dan juga Navigasi. Dengan mempelajari materi ini di harapkan bara peserta mengetahui bagaimana cara atau tools apa saja yang di gunakan untuk Adobe Photoshop","['Adobe Photoshop: Duotone Effect', 'Adobe Photoshop: Selection', 'Adobe Photoshop: Designing Instastories', 'Adobe Photoshop: Layer System', 'Adobe Photoshop: Coloring']
"
193,Adobe Photoshop: Color Gradient,https://myskill.id/course/color-gradient,https://image.myskill.id/elearning-poster/tezep8cbjMJ8gRsb4pZ0/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.54,Berbayar,"Pada materi Color Swatches and Gradient kita akan mempelajari mengenai Basic Color Interface,Color Swatches dan color gardian. Dengan mempelajari materi ini peserta di harapkan dapat mengetahui dan mempraktekan bagaimana untuk mengatur color pada photoshop","['Adobe Photoshop: Coloring', 'Adobe Photoshop: Duotone Effect', 'Adobe Photoshop: Designing Instastories', 'Adobe Photoshop: Product Photo Retouching', 'Adobe Photoshop: Selection']
"
194,Adobe Photoshop: Duotone Effect,https://myskill.id/course/duotone-effect-pothoshop,https://image.myskill.id/elearning-poster/xiozDHxYmZqxEpqOOB2G/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.63,Berbayar,"Pada materi ini, kita akan belajar bagaimana cara mengedit foto di dalam adobe photoshop dengan menggunakan efek duotone yang populer digunakan oleh brand-brand terkenal. Dengan belajar pula bagaimana cara memadukan warna, desain yang kita buat akan semakin baik.","['Adobe Photoshop: Coloring', 'Adobe Photoshop: Designing Instastories', 'Adobe Photoshop: Selection', 'Adobe Photoshop: Layer System', 'Adobe Photoshop: Product Photo Retouching']
"
195,Adobe Photoshop: Selection,https://myskill.id/course/selection-adobe-photoshop,https://image.myskill.id/elearning-poster/R6bJvH25h4GKsuVotqrU/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,"Pada materi Selection kita akan mempelajari Marquee Tool,Lasso Tool,Automatic Selection Tool dan crop tool. Dengan mempelajari materi ini di harapkan para peserta mengetahui dan dapat memperaktekan tool apa saja yang di gunakan untuk Selection pada desain grafis","['Adobe Photoshop: Layer System', 'Adobe Photoshop: Duotone Effect', 'Adobe Photoshop: Type Tools', 'Adobe Photoshop: Coloring', 'Adobe Photoshop: Brush Tools']
"
196,Adobe Photoshop: Brush Tools,https://myskill.id/course/adobe-photoshop-brush-tools,https://image.myskill.id/elearning-poster/Gt4pwxpKNPSRgTGTdFq3/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.6,Berbayar,Pada materi Brushes and Layers kita akan mempelajari Brush Tool dan juga Layers System. Dengan mempelajari materi ini di harapkan para peserta mengetahui tool yang di gunakan untuk Brush dan Layers dalam photoshop.,"['Adobe Photoshop: Type Tools', 'Adobe Photoshop: Selection', 'Adobe Photoshop: Product Photo Retouching', 'Adobe Photoshop: Coloring', 'Adobe Photoshop: Layer System']
"
197,Adobe Photoshop: Type Tools,https://myskill.id/course/adobe-photoshop-type-tools,https://image.myskill.id/elearning-poster/tekJZIAuMr3vtp2l2Xlo/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,Pada materi Type Tool kita akan mempelajari beberapa type tool yang ada di photoshop. Dengan mempelajari materi ini di harapkan para peserta mengetahui type tool apa saja yang ada di photoshop,"['Adobe Photoshop: Brush Tools', 'Adobe Photoshop: Selection', 'Adobe Photoshop: Layer System', 'Adobe Photoshop: Coloring', 'Adobe Photoshop: Designing Instastories']
"
198,Adobe Photoshop: Layer System,https://myskill.id/course/layer-system-photoshop,https://image.myskill.id/elearning-poster/uYL0PszWf0l2GblSyjmz/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.65,Berbayar,"Pada materi ini kita akan belajar bagaimana konsep dari layer, layer panel, layer type, dan layer search. Layering ini merupakan salah satu core, atau metode utama dalam menggunakan photoshop. Dengan belajar system layer, kita akan lebih mahir menggunakan feature yang ada di photoshop yang akan membantu kita mendesain jadi lebih mudah dan hasilnya pun maksimal.","['Adobe Photoshop: Selection', 'Adobe Photoshop: Designing Instastories', 'Adobe Photoshop: Duotone Effect', 'Adobe Photoshop: Layer Mask & Layer Style', 'Adobe Photoshop: Coloring']
"
199,Adobe Photoshop: Layer Mask & Layer Style,https://myskill.id/course/photoshop-layer-mask-layer-style,https://image.myskill.id/elearning-poster/PJcFuJ6O7wl1VoaRR6vt/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,Pada Layer Mask & Layer Style kita akan mempelajari mengenai Layer Mask dan Layer Style. Dengan mempelajari materi ini diharapkan para peserta mengetahui apa itu Layer Mask & Layer Style pada desain grafis,"['Adobe Photoshop: Layer System', 'Adobe Photoshop: Duotone Effect', 'Adobe Photoshop: Coloring', 'Adobe Photoshop: Designing Instastories', 'Adobe Photoshop: Brush Tools']
"
200,Adobe Photoshop: Designing Instastories,https://myskill.id/course/designing-insta-stories,https://image.myskill.id/elearning-poster/utXvZ6Ls7WxxXu30RA54/thumbnail.png,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.64,Berbayar,"Pada materi ini kita akan mempraktekan apa yang sudah kita pelajari pada materi sebelumnya. Dengan mempelajari materi ini di harapkan para peserta mampu mempraktekan dasar dasar yang sudah di pelajari pada pembelajaran sebelumnya, terutama pada materi ini kita akan membuat Desain Instagram Stories.","['Adobe Photoshop: Duotone Effect', 'Adobe Photoshop: Layer System', 'Adobe Photoshop: Coloring', 'Adobe Photoshop: Selection', 'Adobe Photoshop: Color Gradient']
"
